"","MG","Rod","AC","BC","Cone","HC","RGC"
"RP11-624L4.1",0.0247422680412371,0.026108020814642,0.142721217887726,0.0116315624017605,0.178861788617886,0.0610328638497653,0.103092783505155
"FSIP1",0.0515463917525773,0.0741073030683653,0.167459562321598,0.0223200251493241,0.26219512195122,0.246478873239437,0.144329896907216
"GPR176",0.597938144329897,0.00322985824511035,0.684110371075167,0.00785916378497328,0.00813008130081301,0.00469483568075117,0.0927835051546392
"EIF2AK4",0.31340206185567,0.109187152341647,0.410085632730733,0.209682489783087,0.235772357723577,0.373239436619718,1.28865979381443
"SRP14",0.645360824742268,0.463305221604163,0.912464319695528,0.71486953788117,0.894308943089431,1.53051643192488,0.721649484536082
"SRP14-AS1",0.185567010309278,0.163466714516418,0.0313986679352997,0.0779629047469349,0.258130081300813,0.07981220657277,0.175257731958763
"KNSTRN",0.022680412371134,0.0284406962138884,0.0884871550903901,0.0537566802892172,0.0447154471544715,0.0704225352112676,0.0927835051546392
"IVD",0.22680412371134,0.119415036784497,0.223596574690771,0.206853190820497,0.193089430894309,0.262910798122066,0.536082474226804
"BAHD1",0.045360824742268,0.0356181589808003,0.142721217887726,0.0528135806350204,0.0589430894308943,0.152582159624413,0.103092783505155
"RP11-111A22.1",0.0783505154639175,0.0778754710209941,0.113225499524263,0.0616158440741905,0.184959349593496,0.124413145539906,0.247422680412371
"C15orf57",0.185567010309278,0.206352054548717,0.327307326355852,0.160326941213455,0.345528455284553,0.429577464788732,0.494845360824742
"RPUSD2",0.022680412371134,0.0512291404988337,0.0580399619410086,0.036466519962276,0.0670731707317073,0.0657276995305164,0.0412371134020619
"RMDN3",0.117525773195876,0.0881930737484299,0.235965746907707,0.106570260924238,0.203252032520325,0.157276995305164,0.649484536082474
"DNAJC17",0.156701030927835,0.123003768167953,0.267364414843007,0.182018233259981,0.410569105691057,0.18075117370892,0.577319587628866
"ZFYVE19",0.0247422680412371,0.0428853400322986,0.0723120837297812,0.0399245520276643,0.138211382113821,0.0492957746478873,0.257731958762887
"INO80",0.303092783505155,0.319755966265925,0.613701236917222,0.522162841873625,0.640243902439024,0.572769953051643,1.49484536082474
"RP11-540O11.6",0.0164948453608247,0.0253005562533644,0.0608943862987631,0.0424394844388557,0.0691056910569106,0.0610328638497653,0.185567010309278
"RP11-540O11.7",0.0288659793814433,0.0248519648304324,0.0390104662226451,0.0383527192706696,0.040650406504065,0.0328638497652582,0.103092783505155
"RP11-540O11.4",0.0268041237113402,0.0346312578503499,0.055185537583254,0.0484124489154354,0.0752032520325203,0.068075117370892,0.164948453608247
"CHP1",0.0721649484536083,0.104970392966086,0.352045670789724,0.110657026092424,0.347560975609756,0.223004694835681,0.628865979381443
"OIP5",0.065979381443299,0.0361564686883187,0.0865842055185538,0.0282929896259038,0.0731707317073171,0.0305164319248826,0.0824742268041237
"NDUFAF1",0.0329896907216495,0.0396554817871882,0.0827783063748811,0.0572147123546055,0.0914634146341463,0.0563380281690141,0.0927835051546392
"RTF1",0.294845360824742,0.284855553561816,0.745956232159848,0.471864193649796,0.530487804878049,0.60093896713615,1.24742268041237
"RPAP1",0.0474226804123711,0.0466535079849273,0.0799238820171265,0.064130776485382,0.0792682926829268,0.0774647887323944,0.319587628865979
"MGA",0.315463917525773,0.279293019917459,0.618458610846813,0.402389185790632,0.451219512195122,0.591549295774648,1.07216494845361
"MAPKBP1",0.17319587628866,0.053113224475148,0.539486203615604,0.155297076391072,2.81910569105691,0.223004694835681,1.45360824742268
"SPTBN5",0.0329896907216495,0.476493809438364,0.0266412940057088,0.009116629990569,0.556910569105691,0.00938967136150235,0
"EHD4",0.17319587628866,0.0995872958909026,0.0980019029495718,0.0110028292989626,0.172764227642276,0.039906103286385,0.0103092783505155
"VPS39",0.31340206185567,0.178449668042347,0.377735490009515,0.235774913549198,0.432926829268293,0.382629107981221,0.958762886597938
"TMEM87A",0.581443298969072,0.457383814821461,0.423406279733587,0.42345174473436,0.898373983739837,0.460093896713615,0.731958762886598
"GANC",0.622680412371134,0.229589090256594,0.159847764034253,0.162527507073247,0.392276422764228,0.107981220657277,0.762886597938144
"CAPN3",0.323711340206186,0.0913332137089539,0.0875356803044719,0.0496699151210311,0.16260162601626,0.0258215962441315,0.195876288659794
"ZNF106",0.270103092783505,0.474161134039117,0.559467174119886,0.275385099025464,0.961382113821138,0.44131455399061,0.927835051546392
"SNAP23",0.358762886597938,0.425085232370357,0.331113225499524,0.194592895315938,0.58739837398374,0.21830985915493,0.649484536082474
"LRRC57",0.0494845360824742,0.103534900412704,0.0466222645099905,0.0232631248035209,0.111788617886179,0.039906103286385,0.0721649484536082
"HAUS2",0.0577319587628866,0.0903463125785035,0.0761179828734539,0.0443256837472493,0.107723577235772,0.0539906103286385,0.268041237113402
"STARD9",0.0783505154639175,0.866678629104611,0.209324452901998,0.14397988054071,0.770325203252033,0.446009389671362,1.95876288659794
"CDAN1",0.103092783505155,0.0569711107123632,0.203615604186489,0.0672744419993713,0.0955284552845528,0.0704225352112676,0.144329896907216
"TTBK2",0.752577319587629,1.2308451462408,1.73073263558516,0.918264696636278,2.17886178861789,1.44600938967136,4.06185567010309
"UBR1",0.725773195876289,0.878162569531671,1.09039010466223,0.728701666142722,0.583333333333333,0.985915492957746,2.05154639175258
"EPB42",0.367010309278351,0.335097792930199,0.518553758325404,0.383841559258095,0.384146341463415,0.469483568075117,1.38144329896907
"TMEM62",0.167010309278351,0.19307374842993,0.383444338725024,0.22948758252122,0.182926829268293,0.258215962441315,0.752577319587629
"CCNDBP1",0.154639175257732,0.166247981338597,0.15128449096099,0.131719585036152,0.128048780487805,0.232394366197183,0.56701030927835
"ADAL",0.152577319587629,0.21998923380585,0.162702188392008,0.142093681232317,0.65650406504065,0.0985915492957747,0.43298969072165
"ZSCAN29",0.0536082474226804,0.0769782881751301,0.093244529019981,0.0487268154668343,0.152439024390244,0.07981220657277,0.0618556701030928
"TUBGCP4",0.0845360824742268,0.170554458998744,0.235014272121789,0.13517761710154,0.254065040650407,0.258215962441315,0.43298969072165
"TP53BP1",0.241237113402062,0.617889825946528,0.575642245480495,0.370009430996542,1.11585365853659,0.908450704225352,0.804123711340206
"MAP1A",0.0412371134020619,0.0227884442849453,0.341579448144624,0.082049669915121,0.0386178861788618,1.49765258215962,1.80412371134021
"PPIP5K1",0.0762886597938144,0.434505652251929,0.255946717411989,0.199308393586922,0.65650406504065,0.161971830985915,0.587628865979381
"CKMT1B",0.00206185567010309,0.0563430827202584,0.113225499524263,0.022634391700723,0.280487804878049,0.0915492957746479,1.01030927835052
"STRC",0.136082474226804,0.376368203839943,0.262607040913416,0.118516189877397,0.386178861788618,0.237089201877934,0.907216494845361
"CKMT1A",0.0123711340206186,0.0356181589808003,0.0694576593720266,0.0289217227287017,0.150406504065041,0.0985915492957747,0.319587628865979
"PDIA3",0.319587628865979,0.172797416113404,0.549000951474786,0.276642565231059,0.235772357723577,0.661971830985915,0.484536082474227
"SERF2",0.189690721649485,0.19307374842993,0.196003805899144,0.139893115372524,0.583333333333333,0.307511737089202,0.556701030927835
"SERINC4",0,0.040732101202225,0.000951474785918173,0.00157183275699466,0.119918699186992,0,0
"MFAP1",0.0845360824742268,0.0775165978826485,0.124643196955281,0.13832128261553,0.160569105691057,0.169014084507042,0.175257731958763
"WDR76",0.0577319587628866,0.0710568813924278,0.065651760228354,0.0330084878968878,0.0630081300813008,0.0469483568075117,0.22680412371134
"FRMD5",6.70927835051546,0.288623721514445,14.5613701236917,2.41779314680918,0.254065040650407,0.183098591549296,10.1855670103093
"CASC4",0.884536082474227,0.368742149650099,1.62511893434824,1.07010374096196,1.03048780487805,1.4131455399061,3.09278350515464
"RP11-516C1.1",0.101030927835052,0.0455768885698905,0.260704091341579,0.165985539138636,0.109756097560976,0.192488262910798,0.443298969072165
"CTDSPL2",0.521649484536083,0.513816615826305,0.707897240723121,0.607356177302735,0.83130081300813,0.78169014084507,1.08247422680412
"EIF3J-AS1",0.144329896907217,0.173963753813027,0.248334919124643,0.198994027035523,0.286585365853659,0.248826291079812,0.371134020618557
"EIF3J",0.136082474226804,0.146061367306657,0.337773549000951,0.206224457717699,0.274390243902439,0.427230046948357,0.484536082474227
"SPG11",0.54020618556701,0.376996231832047,0.874405328258801,0.606413077648538,0.729674796747968,0.619718309859155,1.87628865979381
"B2M",0.195876288659794,0.0158801363717926,0.105613701236917,0.0528135806350204,0.0304878048780488,0.0234741784037559,0.257731958762887
"TRIM69",0.0474226804123711,0.00296070339135116,0.159847764034253,0.0688462747563659,0.0467479674796748,0.171361502347418,0.402061855670103
"SORD",0.0556701030927835,0.0591243495424367,0.0685061845861085,0.187048098082364,0.0203252032520325,0.0446009389671361,0.164948453608247
"DUOX1",0.152577319587629,0.0148035169567558,0.217887725975262,0.269412134548884,0.101626016260163,0.0328638497652582,0.216494845360825
"CTD-2651B20.1",0.0618556701030928,0.00843351875112148,0.107516650808754,0.111600125746621,0.0345528455284553,0.028169014084507,0.134020618556701
"SHF",0.0494845360824742,0.0190202763323165,0.21883920076118,0.15875510845646,0.0691056910569106,0.039906103286385,0.154639175257732
"SPATA5L1",0.043298969072165,0.0632513906334111,0.132254995242626,0.0943099654196794,0.132113821138211,0.0915492957746479,0.144329896907216
"RP11-519G16.3",0.0556701030927835,0.0140857706800646,0.0751665080875357,0.0355234203080792,0.140243902439024,0.786384976525822,0.175257731958763
"SLC30A4",0.134020618556701,0.0298761887672708,0.159847764034253,0.0713612071675574,0.225609756097561,0.457746478873239,0.175257731958763
"SEMA6D",0.235051546391753,0.0103176027274359,1.15604186489058,0.059415278214398,13.239837398374,1.61737089201878,2.85567010309278
"CTD-2050N2.1",0.00824742268041237,0.0161492912255518,0.0570884871550904,0.0254636906633134,23.3394308943089,0.0187793427230047,0.103092783505155
"SLC24A5",0.0536082474226804,0.0405526646330522,0.141769743101808,0.0848789688777114,0.121951219512195,0.171361502347418,0.34020618556701
"MYEF2",0.668041237113402,0.318320473712543,1.03710751665081,0.751336057843446,0.678861788617886,1.08215962441315,2.62886597938144
"RP11-154J22.1",0.0206185567010309,0.0845146240803876,0.0190294957183635,0.0179188934297391,0.0467479674796748,0.0328638497652582,0.0103092783505155
"DUT",0.164948453608247,0.127669118966445,0.289248334919125,0.202452059100912,0.221544715447154,0.455399061032864,0.494845360824742
"FBN1",0.00618556701030928,0.00601112506728871,0.62511893434824,0.412134548883999,0.0548780487804878,0.00938967136150235,1.37113402061856
"CEP152",0.0474226804123711,0.040732101202225,0.0352045670789724,0.00974536309336687,0.0873983739837398,0.00469483568075117,0.381443298969072
"EID1",0.490721649484536,0.53238830073569,0.601332064700285,0.727129833385728,0.939024390243902,0.964788732394366,0.865979381443299
"SECISBP2L",0.614432989690722,0.316256953167055,0.85918173168411,0.548255265639736,0.601626016260163,1.29577464788732,1.61855670103093
"COPS2",0.191752577319588,0.160236856271308,0.355851569933397,0.245834643193964,0.310975609756098,0.438967136150235,0.577319587628866
"GALK2",0.424742268041237,0.507177462766912,0.620361560418649,0.384784658912292,1.01016260162602,0.460093896713615,1.42268041237113
"FAM227B",0.507216494845361,0.519289431186076,0.282588011417697,0.351776171015404,0.741869918699187,0.208920187793427,0.525773195876289
"DTWD1",0.309278350515464,0.154136012919433,0.459562321598478,0.389814523734675,0.268292682926829,0.187793427230047,0.536082474226804
"SLC27A2",0,0.0361564686883187,0.135109419600381,0.013517761710154,0.0040650406504065,0.00234741784037559,0
"GABPB1",0.261855670103093,0.28449668042347,0.532825880114177,0.327884313109085,0.489837398373984,0.455399061032864,0.701030927835051
"USP8",0.272164948453608,0.261708236138525,0.346336822074215,0.289531593838416,0.58130081300813,0.307511737089202,0.752577319587629
"TRPM7",0.680412371134021,0.359949757760632,0.985727878211227,0.53819553599497,0.898373983739837,0.60093896713615,1.91752577319588
"SPPL2A",0.191752577319588,0.117441234523596,0.335870599429115,0.216284187362465,0.292682926829268,0.230046948356807,0.845360824742268
"AP4E1",0.222680412371134,0.172259106405886,0.313035204567079,0.22351461804464,0.32520325203252,0.288732394366197,0.474226804123711
"GLDN",0,0.000628027992104791,0.021883920076118,0.228230116315624,0,0,0.206185567010309
"RP11-707P17.1",0.0185567010309278,0.042526466893953,0.0970504281636537,0.0921093995598868,0.111788617886179,0.103286384976526,0.144329896907216
"DMXL2",0.338144329896907,0.559393504396196,1.47764034253092,1.00534423137378,1.17682926829268,1.44835680751174,2.08247422680412
"SCG3",0.0350515463917526,0.0882827920330163,0.565176022835395,0.312480352090538,0.274390243902439,0.652582159624413,0.43298969072165
"LYSMD2",0.0185567010309278,0.0069980261977391,0.292102759276879,0.0767054385413392,0.024390243902439,0.326291079812207,0.257731958762887
"TMOD2",0.121649484536082,0.171451641844608,0.885823025689819,0.287645394530022,0.436991869918699,0.964788732394366,2.57731958762887
"TMOD3",0.257731958762887,0.200251211196842,0.474785918173168,0.245205910091166,0.841463414634146,0.453051643192488,0.865979381443299
"LEO1",0.121649484536082,0.0793109635743765,0.216936251189343,0.1763596353348,0.154471544715447,0.26056338028169,0.309278350515464
"MAPK6",0.478350515463918,0.305759913870447,0.712654614652712,0.673058786545112,0.495934959349594,0.544600938967136,0.639175257731959
"CTD-2184D3.6",0.136082474226804,0.10936658891082,0.14081826831589,0.142408047783716,0.215447154471545,0.0868544600938967,0.154639175257732
"GNB5",1.47628865979381,2.46465099587296,1.65176022835395,1.89845960389815,4.68292682926829,0.776995305164319,1.84536082474227
"CTD-2184D3.7",0.121649484536082,0.187242059931814,0.125594671741199,0.149009745363093,0.392276422764228,0.0845070422535211,0.175257731958763
"RP11-430B1.2",0.127835051546392,0.130809258926969,0.0732635585156993,0.0663313423451745,0.247967479674797,0.0164319248826291,0.134020618556701
"MYO5A",0.410309278350516,0.618248699084873,2.47288296860133,1.67997485067589,1.84146341463415,1.27699530516432,5.60824742268041
"ARPP19",0.189690721649485,0.284945271846402,0.358705994291151,0.276956931782458,0.715447154471545,0.57981220657277,0.536082474226804
"RP11-23N2.4",0.107216494845361,0.0307733716131348,0.0513796384395813,0.0279786230745049,0.105691056910569,0.0751173708920188,0.0412371134020619
"FAM214A",1.47216494845361,0.506818589628566,0.822074215033302,0.533794404275385,1.77235772357724,0.779342723004695,1.43298969072165
"ONECUT1",0.00618556701030928,0.00744661762067109,0.216936251189343,0.0141464948129519,0.0101626016260163,7.92253521126761,2.37113402061856
"UNC13C",0.0556701030927835,1.23129373766374,7.41769743101808,6.43917007230431,0.0630081300813008,0.0516431924882629,5.80412371134021
"RSL24D1",0.0969072164948454,0.139691369101023,0.285442435775452,0.28827412763282,0.201219512195122,0.52112676056338,0.288659793814433
"RAB27A",0.065979381443299,0.10586757581195,0.137012369172217,0.0939955988682804,0.0914634146341463,0.0328638497652582,0.65979381443299
"PIGB",0.103092783505155,0.264848376099049,0.191246431969553,0.145866079849104,0.528455284552846,0.13849765258216,0.515463917525773
"CCPG1",0.579381443298969,1.14022967880854,1.12178877259753,0.82929896259038,2.52235772357724,1.24413145539906,1.94845360824742
"C15orf65",0.0185567010309278,0.111250672887134,0.0256898192197907,0.0132033951587551,0.272357723577236,0.0140845070422535,0.0309278350515464
"DYX1C1",0.0680412371134021,0.991566481248879,0.0751665080875357,0.0399245520276643,1.57520325203252,0.0422535211267606,0.22680412371134
"PYGO1",0.152577319587629,0.119504755069083,0.276879162702188,0.151210311222886,0.0101626016260163,0.00704225352112676,0.298969072164948
"PRTG",0.0804123711340206,1.12964292122735,0.0475737392959087,0.252436340773342,4.84146341463415,0.0234741784037559,0.0206185567010309
"NEDD4",0.14020618556701,0.398618338417369,0.0256898192197907,0.0245205910091166,2.24390243902439,0.0211267605633803,0.0206185567010309
"RFX7",0.45360824742268,0.803786111609546,1.82492863939106,1.19144922980195,1.65447154471545,1.02347417840376,2.28865979381443
"TEX9",0.272164948453608,1.17961600574197,0.444338725023787,0.300848789688777,1.46544715447154,0.223004694835681,0.484536082474227
"MNS1",0.088659793814433,0.275345415395658,0.114176974310181,0.0528135806350204,0.436991869918699,0.0633802816901408,0.0618556701030928
"ZNF280D",1.44536082474227,1.05095998564507,2.29590865842055,2.10814209368123,2.82113821138211,1.86619718309859,4.01030927835052
"TCF12",2.1979381443299,2.08307913152701,2.77354900095147,2.22257151839044,6.51422764227642,1.32394366197183,3
"POLR2M",0.022680412371134,0.0221604162928405,0.0818268315889629,0.0405532851304621,0.032520325203252,0.0821596244131455,0.123711340206186
"ALDH1A2",3.79587628865979,0.014175488964651,0.750713606089439,0.0141464948129519,0.991869918699187,0.0164319248826291,0.412371134020619
"ADAM10",1.19175257731959,0.42526466893953,1.22835394862036,0.564916692863879,0.786585365853659,1.17370892018779,2.18556701030928
"FAM63B",0.56701030927835,0.54584604342365,0.938154138915319,0.421879911977366,1.45325203252033,0.413145539906103,2.60824742268041
"RNF111",0.725773195876289,0.688408397631437,1.01141769743102,0.743476894058472,1.69715447154472,0.884976525821596,2.14432989690722
"SLTM",0.651546391752577,0.718374304683294,0.905803996194101,0.630304935554857,1.88008130081301,0.779342723004695,1.74226804123711
"MYO1E",0.975257731958763,0.00305042167593756,0.0418648905803996,0.00282929896259038,0.154471544715447,0.0492957746478873,0.319587628865979
"FAM81A",0.152577319587629,0.00448591422931994,0.0922930542340628,0.0103740961961647,0.0691056910569106,0.394366197183099,0.505154639175258
"GTF2A2",0.214432989690722,0.195855015252108,0.310180780209324,0.195221628418736,1.26016260162602,0.462441314553991,0.381443298969072
"BNIP2",0.245360824742268,0.278754710209941,0.333016175071361,0.276013832128262,0.721544715447154,0.556338028169014,0.536082474226804
"NARG2",0.334020618556701,0.29669836712722,0.549000951474786,0.350204338258409,0.697154471544715,0.347417840375587,1.06185567010309
"RP11-219B17.1",0.764948453608247,0.39637538130271,0.786869647954329,1.31593838415593,2.38211382113821,0.974178403755868,1.92783505154639
"RORA",13.6268041237113,5.02332675399246,20.1712654614653,35.0223200251493,20.1117886178862,17.368544600939,38.5154639175258
"RP11-39M21.1",1.09484536082474,0.355284406962139,1.47478591817317,2.93775542282301,1.1849593495935,1.58215962441315,3.06185567010309
"VPS13C",1.10721649484536,1.08433518751121,2.2197906755471,1.59949701351776,3.61585365853659,2.29107981220657,5.31958762886598
"TLN2",0.247422680412371,0.999371972007895,1.49000951474786,0.163470606727444,1.41463414634146,1.29342723004695,1.47422680412371
"RP11-1069G10.1",0.00618556701030928,0.117979544231114,0.0104662226450999,0.00754479723357435,1.27032520325203,0.0164319248826291,0.0412371134020619
"TPM1",0.119587628865979,0.80791315270052,0.306374881065652,0.200880226343917,2.54065040650407,0.187793427230047,1.10309278350515
"LACTB",0.0845360824742268,0.0509599856450745,0.106565176022835,0.0572147123546055,0.109756097560976,0.0704225352112676,0.22680412371134
"RPS27L",0.17319587628866,0.128207428673964,0.179828734538535,0.107513360578434,0.195121951219512,0.265258215962441,0.237113402061856
"RAB8B",0.282474226804124,0.541449847478916,0.173168411037108,0.0999685633448601,0.729674796747968,0.28169014084507,0.319587628865979
"APH1B",0.480412371134021,0.261259644715593,0.181731684110371,0.162213140521848,0.327235772357724,0.384976525821596,0.443298969072165
"USP3",1.35463917525773,0.385878342006101,0.512844909609895,0.852247720842502,0.369918699186992,0.434272300469484,1.37113402061856
"USP3-AS1",0.482474226804124,0.174591781805132,0.311132254995243,0.398616787173845,0.26219512195122,0.190140845070423,0.639175257731959
"HERC1",1.18350515463918,1.11923560021532,2.63558515699334,1.73153096510531,2.13617886178862,1.96244131455399,6.96907216494845
"RP11-317G6.1",0.129896907216495,0.12381123272923,0.316841103710752,0.197422194278529,0.229674796747967,0.215962441314554,1.1340206185567
"FAM96A",0.0721649484536083,0.0657635026018303,0.132254995242626,0.08236403646652,0.142276422764228,0.171361502347418,0.34020618556701
"SNX1",0.356701030927835,0.31814103714337,0.450047573739296,0.334486010688463,0.689024390243902,0.476525821596244,0.814432989690722
"PPIB",0.154639175257732,0.10586757581195,0.266412940057088,0.168814838101226,0.178861788617886,0.352112676056338,0.329896907216495
"CSNK1G1",0.0597938144329897,0.123990669298403,0.131303520456708,0.276013832128262,0.630081300813008,0.0821596244131455,0.175257731958763
"TRIP4",0.181443298969072,0.207249237394581,0.230256898192198,0.157183275699466,0.432926829268293,0.126760563380282,0.742268041237113
"ZNF609",1.7979381443299,1.98385070877445,1.53568030447193,1.33983024206224,5.3780487804878,1.43896713615023,2.35051546391753
"OAZ2",0.404123711340206,0.336353848914409,0.279733587059943,0.209368123231688,0.654471544715447,0.314553990610329,0.391752577319588
"AC100830.3",0.0618556701030928,0.0320294275973443,0.021883920076118,0.0232631248035209,0.0792682926829268,0.0258215962441315,0.103092783505155
"ANKDD1A",0.6,0.0116633769962318,0.171265461465271,0.122917321596982,0.0223577235772358,0.103286384976526,0.360824742268041
"SPG21",0.175257731958763,0.065942939171003,0.16650808753568,0.116944357120402,0.180894308943089,0.15962441314554,0.474226804123711
"MTFMT",0.257731958762887,0.082809976673246,0.33872502378687,0.166614272241434,0.16260162601626,0.267605633802817,0.907216494845361
"UBAP1L",0.138144329896907,1.26511753095281,0.363463368220742,0.267840301791889,5.52642276422764,0.190140845070423,0.670103092783505
"PDCD7",0.105154639175258,0.14525390274538,0.290199809705043,0.216912920465263,0.380081300813008,0.204225352112676,0.422680412371134
"CLPX",0.247422680412371,0.177014175488965,0.274024738344434,0.274127632819868,0.345528455284553,0.338028169014085,0.56701030927835
"PARP16",0.123711340206186,0.654225731204019,0.279733587059943,0.315624017604527,0.34349593495935,0.204225352112676,0.577319587628866
"IGDCC3",0.0618556701030928,0.0346312578503499,0.0666032350142721,0.0370952530650739,0.227642276422764,0.00234741784037559,0.0103092783505155
"IGDCC4",0.00618556701030928,0.103086308989772,0.021883920076118,0.0842502357749136,0.760162601626016,0.00938967136150235,0
"DPP8",0.344329896907216,0.290418087206173,0.477640342530923,0.361207167557372,0.548780487804878,0.370892018779343,1.05154639175258
"PTPLAD1",0.171134020618557,0.282164005024224,0.847764034253092,0.42942470921094,0.548780487804878,0.73943661971831,1.11340206185567
"VWA9",0.0927835051546392,0.05580477301274,0.154138915318744,0.112857591952216,0.132113821138211,0.110328638497653,0.309278350515464
"SLC24A1",0.228865979381443,2.87493271128656,0.23977164605138,0.298019490726187,0.282520325203252,0.2981220657277,0.195876288659794
"DENND4A",1.5979381443299,1.54808900053831,2.16270218839201,2.87928324426281,2.25,5.66901408450704,2.52577319587629
"RAB11A",1.04536082474227,0.821998923380585,1.44814462416746,1.89185790631877,1.73170731707317,4.48356807511737,2.3298969072165
"MEGF11",0.0329896907216495,0.750672887134398,0.0980019029495718,0.193335429110343,2.75,7.76291079812207,0.195876288659794
"RP11-653J6.1",0.0783505154639175,0.0192894311860757,0.0199809705042816,0.0493555485696322,0.0284552845528455,0.0164319248826291,0.0927835051546392
"DIS3L",0.2,0.166517136192356,0.17697431018078,0.177302734988997,0.217479674796748,0.284037558685446,0.443298969072165
"RP11-352G18.2",0.0268041237113402,0.0460254799928225,0.0418648905803996,0.0396101854762653,0.0508130081300813,0.0446009389671361,0.0618556701030928
"TIPIN",0.14020618556701,0.0607392786649919,0.190294957183635,0.103426595410248,0.150406504065041,0.107981220657277,0.237113402061856
"MAP2K1",0.348453608247423,0.27355104970393,0.324452901998097,0.254636906633134,0.373983739837398,0.23943661971831,0.680412371134021
"SNAPC5",0.0474226804123711,0.0785034990130989,0.15128449096099,0.0968248978308708,0.105691056910569,0.213615023474178,0.216494845360825
"RPL4",0.131958762886598,0.209402476224655,0.24452901998097,0.238604212511789,0.278455284552846,0.31924882629108,0.329896907216495
"SMAD3",0.519587628865979,0.00242239368383277,0.159847764034253,0.315938384155926,0.00609756097560976,0.0305164319248826,0.0206185567010309
"AAGAB",0.280412371134021,0.311771038937736,0.431969552806851,0.266897202137693,0.705284552845528,0.328638497652582,0.865979381443299
"IQCH",0.393814432989691,0.551498295352593,0.287345385347288,0.132033951587551,1.18089430894309,0.206572769953052,0.865979381443299
"IQCH-AS1",0.37319587628866,0.13825587654764,0.191246431969553,0.0902232002514932,0.32520325203252,0.0704225352112676,0.474226804123711
"C15orf61",0.107216494845361,0.1853579759555,0.210275927687916,0.226972650110028,0.225609756097561,0.126760563380282,0.154639175257732
"MAP2K5",1.6,0.673784317243854,1.60799238820171,1.16189877397045,1.75609756097561,1,2.34020618556701
"PIAS1",1.62474226804124,1.83043244213171,1.38629876308278,1.70260924237661,4.07113821138211,0.981220657276995,2.41237113402062
"FEM1B",0.134020618556701,0.113134756863449,0.392007611798287,0.21754165356806,0.16869918699187,0.328638497652582,0.391752577319588
"CORO2B",0.224742268041237,0.781894850170465,0.941008563273073,0.940584721785602,1.50813008130081,0.028169014084507,3.09278350515464
"ANP32A",0.311340206185567,0.489951552126323,0.524262607040913,0.488525620873939,0.922764227642277,0.568075117370892,0.402061855670103
"SPESP1",0.214432989690722,0.125426161851785,0.411037107516651,0.253693806978937,0.223577235772358,0.15962441314554,0.43298969072165
"NOX5",0.00412371134020619,0.0311322447514804,0.142721217887726,0.0773341716441371,0.17479674796748,0.0915492957746479,0.164948453608247
"GLCE",0.536082474226804,0.443477480710569,1.88582302568982,0.261238604212512,1.20528455284553,0.124413145539906,0.618556701030928
"RPLP1",0.0721649484536083,0.133141934326216,0.169362511893435,0.158126375353662,0.189024390243902,0.192488262910798,0.247422680412371
"RP11-279F6.1",0.129896907216495,1.47595549973085,0.117982873453853,0.0726186733731531,0.164634146341463,0.07981220657277,0.206185567010309
"RP11-279F6.3",0.045360824742268,0.13152700520366,0.0190294957183635,0.00345803206538824,0.00813008130081301,0.00469483568075117,0.0309278350515464
"TLE3",0.263917525773196,0.00260183025300556,0.232159847764034,0.159383841559258,0.247967479674797,0.00469483568075117,0.278350515463918
"UACA",1.0639175257732,0.026108020814642,0.107516650808754,0.128575919522163,0.172764227642276,0.732394366197183,0.0721649484536082
"LARP6",0.0391752577319588,0.00376816795262875,0.11988582302569,0.124489154353977,0.0101626016260163,0.2018779342723,0.175257731958763
"LRRC49",0.455670103092784,0.363179616005742,1.00761179828735,1.7356177302735,1.07113821138211,0.758215962441315,1.87628865979381
"THAP10",0.022680412371134,0.0277229499371972,0.0504281636536632,0.143036780886514,0.0508130081300813,0.039906103286385,0.0824742268041237
"THSD4",0.0247422680412371,0.0214426700161493,1.8848715509039,0.930210625589437,0.678861788617886,0.0234741784037559,0.123711340206186
"RP11-673C5.2",0.208247422680412,0.110891799748789,0.413891531874405,0.372838729959132,0.315040650406504,0.476525821596244,0.247422680412371
"CTD-2524L6.3",0.022680412371134,1.05302350619056,0.027592768791627,0.0116315624017605,0.0121951219512195,0.00469483568075117,0.0309278350515464
"MYO9A",1.54226804123711,9.05051139422214,2.12178877259753,2.0009430996542,4.05691056910569,2.11737089201878,5.34020618556701
"RP11-390D11.1",0.088659793814433,0.0673784317243854,0.106565176022835,0.116944357120402,0.266260162601626,0.124413145539906,0.463917525773196
"SENP8",0.0762886597938144,0.0359770321191459,0.0304471931493815,0.0578434454574033,0.119918699186992,0.0704225352112676,0.185567010309278
"PKM",0.991752577319588,2.75103176027274,2.21883920076118,1.5881798176674,7.66260162601626,5.90845070422535,5.98969072164948
"PARP6",0.247422680412371,0.12156827561457,0.221693625118934,0.153725243634077,0.300813008130081,0.28169014084507,0.43298969072165
"CELF6",0.043298969072165,0.101919971290149,0.0951474785918173,0.0606727444199937,0.315040650406504,0.0211267605633803,0.0412371134020619
"RP11-106M3.3",0.393814432989691,1.20922303965548,0.401522359657469,0.357749135491984,2.49593495934959,0.225352112676056,0.587628865979381
"HEXA",0.25979381443299,0.635474609725462,0.413891531874405,0.298333857277586,1.19105691056911,0.309859154929577,0.639175257731959
"RP11-1007O24.3",0.251546391752577,0.0441413960165082,0.0732635585156993,0.0521848475322226,0.0813008130081301,0.07981220657277,0.164948453608247
